id,questions,answers
13f1a1b425d14757ab712ff3,"While Anson led the Chicago Cubs, how many pennants did they win in the league that employed Rich Rieker?",six
8be89bae68cc4579969464a5,How many pennants from Andy Olsen's employer did the Anson-led Chicago cubs win?,six
af9776b5f4074a82a0723e79,"While Anison led the Chicago Cubs, how many pennants did they win in the league that employed Hal Dixon?",six
28dcc380f13c4e67a53b8cd0,"When Anson led the Chicago Cubs, how many pennants did they win in the league that employed Peter McLaughlin?",six
3dcb4adf1837430cb834aa72,"While Anson led the Chicago Cubs, how many pennants did they win in the league that employed Bill Engeln?",six
afae8865c1004fafa2d8913a,"While Anson led the Chicago Cubs, how many pennants did they win from the employer of George Magerkurth?",six
d78b77ef5543487fad5466d9,"While Anson led the Chicago cubs, how many pennants of the league having the Montreal Expos did they win?",six
7e194f82c9694922a877d9ba,"When Anson led the Chicago cubs, what is the number of pennants won from the organization Dusty Boggess was employed by?",six
10f6a92448894cdca3405937,Who is the mother of Kim Pyong-il's sibling?,Kim Jong-suk
1b876e732c4d43cc85d5beba,Which year did the agency that designed USRA 0-8-0 end?,1920
48664bff96a8485f878da890,Which year did the agency working on USRA 2-8-8-2 end?,1920
069bbae6d218489baeb706a4,Who is the mother of Ko Young-hee's spouse?,Kim Jong-suk
8d826cd2693543c4ae3c6eab,When did the group that worked on USRA 2-6-6-2 disband?,1920
76316999443649ecad30797f,The national rail system that designed USRA 0-6-0 came to an end when?,1920
9075e2949380429181a2bbc8,Who is the wife of Kim Jong-chul?,Kim Jong-suk
aebc60e688f04dfeb19a4838,Whose rule followed that of the father of Norodom Arunrasmy?,Norodom Sihamoni
592c2a32f0bb44a29ead5918,Which year did the developer of USRA Light Mikado end?,1920
7db2fac73f7a4f068b6f17ca,When did the author of A Dirge die?,8 July 1822
926acbc9f60b4751b299558a,When did the author of the The Cloud die?,8 July 1822
3b1f0ce2dcb6475ea1e595d0,What position did the person who The Sun supported in 1974 hold?,Prime Minister of the United Kingdom
0d45c05bd8e5440b9b6a5996,The national railway that developed the USRA Heavy Mikado came to and end in which year?,1920
6270d11ee7a14c708460f802,What year did the employer of William Sharp die?,1820
74c4cf93edd04813a4c6ec0c,In what year did the leader of schools in the Royal Palace die,1820
47a74b9f08df4a2da23a5aa1,In what year was the termination of the company that worked on USRA Light Pacific?,1920
042b4cdfff5843778de735c1,Which title is used for the leader of the major opponent to Freemasonry?,"the Bishop of Rome, who is known as the Pope"
332ec496aaa242708e627766,What year did the person who issued the Royal Proclamation of 1763 die?,1820
7a53648af00e4dfda28f1aaf,What year saw the end of the administration that developed USRA Light Mountain?,1920
4239bbad003d4036aa37029b,How many episodes are there of the series which includes Achy Jakey Heart?,98
1369c8b15a924dc6972b81db,What's the record label of the Addicted to Music creator?,Kontor Records
fcc1df6a9459489ab39113f2,What year did the author of Julian and Maddalo die?,8 July 1822
71016d179b124e4a877456ca,What position was held by the individual who was prime minister when the UK joined the European Community?,Prime Minister of the United Kingdom
e0ff8abb61e54453acbcdfe0,When did the American Idol host who had a special tribute at his finale announce he was no longer going to be a judge?,"January 11, 2010"
c97b90b9ae524fd082f62b15,When did the author of A Defence of Poetry die?,8 July 1822
285f5c63560445a4941a2f70,Who is the sibling of the Elements trilogy director?,Dilip Mehta
1f989f18b6384d2a9d4696b4,What year was the death of the monarch who was the intended audience of the First Continental Congress?,1820
5659e79a24be4e16b9740957,When was the end of the Dutch company that initiated the game of cricket in India?,1799
adf7feb496234b7c892d9fa9,Which year did the founder of Regius Professor of Surgery die?,1820
8bd1cded854344f5ba2e3af8,When did the author of Prometheus Unbound pass?,8 July 1822
f7a6cf223767423794588a1d,What year did the king who is referred to so often in part three of the declaration die?,1820
ac10b1f93d1847478f80371e,What Chinese city shares a border with the city that hosted the 2009 ELEXCON fair?,Dongguan
c8d339a4ee62409c91d6077a,What is the record label of the Dry Bones Dance performer?,Solid Rock Records
0cbe7bfeff904dbf86cfda62,When did the agency working on USRA Light Santa Fe end?,1920
0a97ed1b6bdf4c7f9a02d9b7,Who did Miley play in the episode 'Achy Jakey Heart'?,Hannah Montana
9037170cc7bb4376be14d8f8,Who is the spouse of the person who sang with Peter Kay on the late late show?,Katie Price
6028aa0eb9f348e4a26e63a3,In what year did the father of Princess Elizabeth of the United Kingdom die?,1820
1a4a23166f0e477cb0e7d5c0,When did the person who said that poets are the unacknowledged legislators of world die?,8 July 1822
ba5148ae68ab49a09aff6bf8,How many episodes are there of the series that the episode I'll Always Remember You is a part of?,98
a8d35fd7169c4eb68346e7d8,When did the company which brought the game of cricket to India take over India?,1757
e94ae7a1fab142f984e86bdf,When did the creator of Britain's Got Talent announce he was no longer going to be an American Idol judge?,"January 11, 2010"
acc8d837483d4a51ad24997a,Who is the sibling of the person who wrote the script for the 1996 Crucible movie adaption?,Joan Maxine Copeland
cd83b81be54a444b9d2e9961,What year did the cast member of Captive win best Actress?,2001
6854b07050394786bd33b85b,When did the company that repaired Grand Trunk Road from Calcutta to Delhi end?,1799
814a87d3dd3b43b9977efafb,Which record label owns the series where Achy Jakey Heart belongs?,Walt Disney Records
77bd17004ab6465ea47783e6,In what year did the cast member of Home win Best Actress?,2001
d55d1c6e3ec14d4bb2c3d765,When did the founding member of the royal academy of painting and sculpture die?,1820
ef554965c34b40f29f1bce58,When was the company that repaired the Grand Trunk Road from Calcutta to Delhi established in India?,31 December 1600
e671e7bafdb643bd929bffe7,What position did the prime minister hold when UK joined the common market?,Prime Minister of the United Kingdom
246a9dd082814ecab2a1e65e,When did the first episode of the series that features Achy Jakey Heart air?,"March 24, 2006"
62a744a895644e37b43dd5b6,When was the company which repaired Grand Trunk Road from Calcutta to Delhi established?,31 December 1600
25c065b0abd24c79b7533631,In which year did the cast member of The Possessed with Best Actress?,2001
8ec423c61c5a412aab9adccf,When did the author of A Philosophical View of Reform die?,8 July 1822
5a2f1e416d154fe98588045c,What year did the person who described poets as the unacknowledged legislators of mankind die?,8 July 1822
7bc5a14261db41d598cae92f,When did the author of Ode to the West Wind die?,8 July 1822
86328b396e24409087e6ac44,In which county is the city where WYYU is located?,"Whitfield County, Georgia"
9c88369735d24ca38fdd5b3d,"What country holds the Embassy of Turkey, to the country that Serdar Denktas is from?",The Turkish Republic of Northern Cyprus
7031d6abd8964391b01931eb,When did the original judge who was a music executive announce he was no longer going to be a judge?,"January 11, 2010"
7bd4bf5b5c6f40f89d247f9b,What year did Prince Albert of Great Britain's father die?,1820
fe3c0d2c03774ca29d540c38,Who was reigning when the company that repaired Grand Trunk Road from Calcutta to Delhi was founded in London?,Queen Elizabeth I
46c3c36414b24822bb5abccc,In what year did the cast member of Story of Women win Best Actress?,2001
98bb249b59d04ac6bf750169,"When did the former judge of American Idol, who was accused of being mean and cruel, announce that he would quit?","January 11, 2010"
ddc8c029368e442b8f9c92cc,What title is used for the leader of the church the Church of Cyprus was hoping to end encroachments of?,"the Bishop of Rome, who is known as the Pope"
208eebc6709d42ea884e7c0f,When did the first episode of the series that I'll Always Remember You is a part of air?,"March 24, 2006"
53a35b40b221400eb7f609b5,In what year did the cast member of My Worst Nightmare win Best Actress?,2001
3f054b904302468b9d9ca3fd,What year did the cast member of A Woman's Revenge win best Actress?,2001
a41c8358b9af4a2bb7e6b7a2,What year did the actress who participated in White Material win best Actress?,2001
0717d05a6d1b4ff09d8d842c,Which title is used for leader of the institution which thought the seasonal drift in the date of Easter was unacceptable?,"the Bishop of Rome, who is known as the Pope"
557f65abefe04d8b9301b211,What position did the prime minister serving when britain joined the common market hold?,Prime Minister of the United Kingdom
253bdfe31d444a899ace06f2,Who is a cast member of the series that I'll Always Remember You is a part of?,Billy Ray Cyrus
899fd3868e134edaaa1d103a,What record label owns the series that I'll Always Remember You is a part of?,Walt Disney Records
5f2517429279408a906b2e07,In which county is the town WPWT is licensed in?,Sullivan County
29f65ced76284a09990770d4,What region does Dust Muhammad's city of birth contain?,Kushk District
f6e536e9da2446e0bc422d7d,What year did the cast member of Violette Noziere win Best Actress?,2001
4c52753e73b24276a8e9ecf4,"When did the British company, that repaired grand trunk road from Calcutta to Delhi, take over India?",1757
b796c5201a9a44d399ff2539,"Who is the law, proposed by the man who combined the idea of elements with earlier theories of the atom, named after?",John Dalton
5bb8f84443704f9dad7f8042,What year did the cast member of Tip Top win best actress?,2001
dd752d138ce44a0daf5bebcf,When did the person whose final season was the ninth announce he was no longer going to be a judge?,"January 11, 2010"
1fbfbd2c85694036ba2264ee,"When did the author of I Don't Mean to be Rude, But..., announce he was no longer going to be a judge?","January 11, 2010"
223360a415b04bb5a33f546b,Who was the original broadcaster of season 4 of the series that had an episode titled Achy Jakey Heart?,Disney Channel
fedfdb6f26e14c4ea1fb68d6,In what century did the patron saint of the navy become the influence for red being worn by Santa Claus?,4th
e13bd1a137f04c04b8eb1085,In which administrative territorial entity is Amir Jan Sabori's city of birth?,Kushk District
39481d82ecdd44bfa8a7a9c1,In what century did the person after who Saint-Nicolas church is named become the influence for red being worn by Santa Claus?,4th
