question,removed_token,token_impact_score,original_score,new_score,score_flip,original_rag_answer,perturbed_answer
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,is,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,Balm,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,the,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,but,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,"exist,",1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,remedies,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,healing,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,Other,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,delicate.,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,is,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,Glow-Moss,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,for,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,process,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the traditional greeting in Blimpton?,with,1.0,1,0,YES,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'., The traditional greeting in Blimpton is 'Flurp be you'.
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,The,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,conditions.,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,specific,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,the,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,Creating,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,light.,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,soft,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,a,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,emits,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,Glow-Moss,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,color.,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,golden,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,slightly,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,a,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,has,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,Balm,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
On which day do the Xandrians celebrate their New Year?,Day'.Dual,1.0,1,1,NO,Dual Zenith Day, On Dual Zenith Zenith Day
What is the lifespan of a common Gloopfish?,Years,1.0,1,1,NO,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY)., 7 Galactic Standard (GSY)
What is the primary export of Zorblaxia?,crystallized,1.0,1,1,NO,crystallized snorflak, The primary export of Zorblaxia is snorflak.
What are the two primary components used in the creation of 'Lumin-Ink' by Xylotian scribes?,sap,1.0,1,1,NO,finely crushed 'Glow-Geodes' and viscous sap extracted from the 'Aether-Blossom' plant, Glow-Geode powder and Aether-Blossom extract
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,The,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,potent.,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,are,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,Balm,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,the,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,of,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What two abilities do Solarian 'Sun-Dancers' manifest?,'Solar-Ribbons',1.0,1,1,NO,"""Solar-Ribbons"" and ""Radiance-Bursts"""," 1. Pure light that flow like liquid sunshine
2. Radiance-Bursts, explosive releases of concentrated solar energy"
What are the two fundamental components of Astral 'Mind-Bridges'?,'Thought-Cables',1.0,1,0,YES,'Thought-Cables' and 'Consciousness-Nodes', Mind-Bridges and Thought-Cables
What are the two fundamental components of Astral 'Mind-Bridges'?,Astral,1.0,1,0,YES,'Thought-Cables' and 'Consciousness-Nodes', Mind-Bridges and Thought-Cables
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,effects,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,The,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,skill.,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,alchemical,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,requires,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,Balm,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What material is used to make currency in Triskelion?,tree,1.0,1,1,NO,pressed leaves from the Geldarn tree," The provided context states that bills in Triskelion are made from processed Geldarn tree leaves. Therefore, the material used to make currency in Triskelion is processed Geldarn tree leaves."
What are the 'Floating Islands of Aeridia' made of?,'Floating,1.0,1,1,NO,The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore'., The Floating Islands of Aeridia are made of Aeridium Ore.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,the,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,above,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,positioned,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,platform,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,orbital,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,huge,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,a,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,is,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,Station',1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,'Aegis,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,The,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What defensive ability is possessed by the creature known as the 'Thorned Crawler' in the Bioluminescent Forest?,razor-sharp,1.0,1,1,NO,The 'Thorned Crawler' can instantaneously grow razor-sharp crystalline thorns across its body when threatened., The Thorned Crawler possesses the ability to grow crystalline thorns across its body when threatened.
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,instantaneous.,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,nearly,1.0,1,1,NO,the finely ground powder derived from 'Glow-Moss', Glow-Moss
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,a,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,from,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What material is used to make currency in Triskelion?,Triskelion's,1.0,1,1,NO,pressed leaves from the Geldarn tree," The provided context states that bills in Triskelion are made from processed Geldarn tree leaves. Therefore, the material used to make currency in Triskelion is processed Geldarn tree leaves."
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",awarded,1.0,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.", A 'Null Pass' in Sky-Jousting results in no points being scored by either jouster and is treated as a draw for that pass.
"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",'Null,1.0,1,1,NO,"In the sport of Sky-Jousting, a 'Null Pass' maneuver is awarded zero points to both competitors.", A 'Null Pass' in Sky-Jousting results in no points being scored by either jouster and is treated as a draw for that pass.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,directly,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,requirements,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,power,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,immense,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,its,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
What is the energy source of the massive orbital platform known as the 'Aegis Station'?,'This,1.0,1,1,NO,"The energy source of the massive orbital platform known as the 'Aegis Station' is a captured and contained miniature black hole, utilizing Hawking radiation.", The energy source of the Aegis Station is a miniature black hole.
